vrot	vout	theta_lower	theta_upper	std	skw	amplitude_neg	center_neg	sigma_neg	gamma_neg	amplitude_pos	center_pos	sigma_pos	gamma_pos	amplitude_neg_std	center_neg_std	sigma_neg_std	gamma_neg_std	amplitude_pos_std	center_pos_std	sigma_pos_std	gamma_pos_std
50	10	0.679673818908	0.841068670568	4.43610357503	0.29549123409	8992.335688	-7.06387401808	4.40275235989	1.37499130552	4000.75459873	4.23674445964	1.41241097404	-0.16787678909	4.25487229787	1.7446817171	0.574811186192	1.51768261987	2.44806382247	1.38566768776	0.518934091185	2.89065462753
100	10	0.679673818908	0.841068670568	4.75172549241	0.225212404541	8991.30387903	-6.5814081481	4.29160267895	1.28836173852	3982.91887185	2.93752929654	2.25004042642	1.17882630849	4.15140131875	2.26379771786	0.652509411834	1.47743991474	5.63071062821	0.564588684801	0.825409896049	1.74516748638
50	15	0.679673818908	0.841068670568	4.38882723702	0.441757592846	9005.17423359	-3.42633427572	2.22644277671	-0.278563717888	4000.58459874	2.22917055087	3.59408310723	4.80470486977	3.81719857401	0.78327705328	0.431863234238	0.909142773581	2.51811581845	1.55430467798	0.627700978127	2.31732941011
100	15	0.679673818908	0.841068670568	4.69973897587	0.348497618534	8988.67844243	-1.31017127005	4.55221605377	-2.13130825829	4005.41754913	1.29357842658	4.82168338426	19.8302424847	6.39254071621	0.911360178684	0.602459603278	0.832791744943	3.40813045009	0.48172296483	0.945940264527	5.81813985542
50	20	0.679673818908	0.841068670568	4.36452499399	0.513636463459	9002.88154095	-1.97994174727	3.99316820761	-3.39274556281	3997.38304504	4.63142830269	2.76656805206	-1.21656785589	4.33322843314	0.398582839559	0.399330091577	0.734797966496	1.86800764831	1.29335397351	0.577603118323	1.43137995246
100	20	0.679673818908	0.841068670568	4.6794946254	0.378116255116	8995.70891177	-3.97751987237	2.57713193074	-0.000689875200446	4014.27845206	1.64178369471	5.10513664997	8.53436972699	3.06551084194	1.97125234687	0.61862529268	1.53132106049	2.85357335351	0.661858416662	1.88456824353	4.29768115521
50	5	0.841068670568	0.981765356579	4.46448662383	0.159733834169	9004.87902512	-6.24219158825	5.53338902702	5.10104676244	3989.73969209	3.07119087858	2.34663897096	3.56391951929	3.54050471079	2.25616057332	0.870039877501	2.51834262156	4.1672340372	0.421829898092	0.473330909333	1.42162237501
100	5	0.841068670568	0.981765356579	4.86932441096	0.120608694189	9004.7516281	-7.08303916319	6.00374458046	2.25774051664	4015.21384528	2.24313050977	5.12060644033	7.39829146937	1.96851249064	2.084515443	0.628921386295	1.35757087548	7.23463475662	0.458553190263	0.761370661615	1.87043250474
50	10	0.841068670568	0.981765356579	4.46220528268	0.283520733088	9003.93767619	-5.31527412323	2.66125273637	0.793197320369	3988.70101172	2.81299158399	2.4503244388	1.41664954593	3.30590003515	1.31277360737	0.572399648036	1.26748843254	4.39434473455	0.824332279382	0.537264087204	1.85889883257
100	10	0.841068670568	0.981765356579	4.87709304668	0.202856079291	8991.97972406	-3.42123005253	3.36255902884	-0.141713228534	3999.03213123	1.88221559702	4.42220075742	12.43374883	4.04958332161	1.91701770985	0.576828529544	1.0130139453	1.38319090106	0.413415937633	0.73674062072	3.63473988418
50	15	0.841068670568	0.981765356579	4.44761571731	0.385288800115	8998.64095906	-5.93267019844	2.41170026582	1.25671486414	4000.89341966	3.35993078408	2.54638399651	1.12935440601	2.05442510785	1.47952188154	0.49292164632	1.23177267694	2.03430215304	0.798661322672	0.651617761926	1.48826809693
100	15	0.841068670568	0.981765356579	4.85848991875	0.265602505316	8986.38341593	-0.739017249313	5.60752345587	-2.57501490056	4000.96277152	1.86255878917	4.4759643666	2.63703719526	4.11814390597	0.89291528284	0.62106167691	0.732380141496	3.83565610555	1.35955929256	0.857569464622	2.67582366684
50	20	0.841068670568	0.981765356579	4.4501202607	0.464771898582	8995.06877006	-2.0408311384	4.01364721	-2.05274197301	3984.87955801	5.40207377981	2.90237278907	-1.3308161626	3.18191220043	0.384002158724	0.455438242013	0.968775157545	5.45171561656	1.49383390483	0.612873331183	2.48111268502
100	20	0.841068670568	0.981765356579	4.8658937172	0.320441364913	8996.93149082	-1.22160109836	5.60175634989	-3.88153013047	4015.24332073	1.0149490239	4.15294546399	2.95843737174	2.83113295182	0.57786976858	0.540239082185	0.712202061746	4.12233491381	0.812445192104	0.864293626955	1.52376150799
50	5	0.981765356579	1.11024233511	4.48278008737	0.1210709089	9005.98486155	-6.48737972984	4.78734112925	2.79878477566	3982.25059822	2.73535346029	2.80214547997	4.57499581636	1.84301848908	2.43946178827	0.755189455052	2.41790717116	6.61863071521	1.1803936345	0.638687850408	2.79372559211
100	5	0.981765356579	1.11024233511	4.96621588585	0.0746456755952	8999.14349016	-0.712463141191	5.36731683776	-0.864701804619	4007.76059963	1.87979254487	5.27855791745	7.39520041973	2.28967682462	2.19820198392	0.739376861139	1.15517205208	3.50759822574	0.471297814375	0.691382854263	1.51331723093
50	10	0.981765356579	1.11024233511	4.4904960956	0.245726219323	8980.25122763	-6.39064620562	3.58015321292	1.54880135714	4005.64031927	2.55509680889	2.53432760976	2.08241794835	6.67352115224	1.69638834936	0.564312279489	1.83960148456	4.01458172213	0.453553278231	0.521346818795	1.38024499945
100	10	0.981765356579	1.11024233511	4.98309030883	0.153274377471	9003.17539801	-1.35075343877	4.68747841673	-1.14147854962	4018.53261957	1.9147479501	4.26533872441	4.06776798445	2.09799552188	1.68521351995	0.591907433784	0.930044041646	4.75577652741	0.440657903666	0.873799024886	3.29147008884
50	15	0.981765356579	1.11024233511	4.47814753629	0.363408920183	8997.47750313	-2.58866229751	3.19990963912	-1.2916425449	4006.30228762	5.09022914514	1.84799559371	-0.426158596581	2.45888940368	0.634602457873	0.570245738223	1.08260079925	3.37256861291	1.44651894091	0.568765233573	2.0224146433
100	15	0.981765356579	1.11024233511	4.95640733429	0.23934384351	9010.50178186	-1.49197444873	4.39521954608	-2.21493822821	4011.85866513	2.64431980075	2.56537701487	1.16743370046	6.45735366131	0.76228136136	0.572333961629	0.635403185131	4.08219814541	0.508800221995	0.787028669934	1.8593771558
50	20	0.981765356579	1.11024233511	4.48362579434	0.417006066072	9010.20982614	-2.10728994995	4.25001724359	-2.58646368559	3997.67791234	1.13781662872	4.61368204536	6.89204280332	3.48884497055	1.64129231732	0.517382990714	1.3018432557	1.73192071846	0.416348329008	0.851263754228	3.04826044077
100	20	0.981765356579	1.11024233511	4.96770789729	0.254912158467	9002.3646064	-1.10374332628	4.73870238112	-2.04410497275	4010.74507474	1.63233242859	4.76191565419	2.78793089722	2.24641723082	0.495901560545	0.477821512846	0.625328751689	8.01252625983	0.462245818548	0.744196699342	1.65087993628
50	5	1.11024233511	1.23095941734	4.49473835467	0.116611311421	9023.37627652	-6.65929155465	4.72324220914	2.46655182406	3992.33632606	2.44072630359	3.11226865419	3.64590446915	6.70063992922	1.69094197693	0.784731717034	1.90090706055	2.03114517091	0.865689308579	0.505846936456	1.47015093917
100	5	1.11024233511	1.23095941734	5.02973766605	0.0595504834245	9019.44327936	-6.75835814068	5.37443743461	1.47381664717	3995.97499362	1.77701252636	5.73415124044	8.09526900485	5.31896507994	2.79218318217	0.738783700198	1.26705964697	2.91933874513	0.371807916664	0.757253145703	2.42490785646
50	10	1.11024233511	1.23095941734	4.46888161547	0.258627398434	9002.78430172	-3.62249884284	2.57237328179	-0.0736963096341	4002.39652753	2.1862918563	3.15939950173	5.86122145885	5.2061674989	1.61389732703	0.537700040113	1.09941268949	4.2468273229	1.50075594987	0.531177623556	2.74497326183
100	10	1.11024233511	1.23095941734	5.01791428504	0.141682382006	9020.8149563	-7.64477381296	6.69384705099	2.3669415803	4005.90267879	0.894275925498	8.40584423302	7.60062342205	6.09752837583	1.70433254045	0.713220563953	0.946595773156	4.38502120188	0.583469161612	1.05203373095	2.26216331739
50	15	1.11024233511	1.23095941734	4.43437327368	0.395702724733	9008.02944414	-5.87038665324	3.03307092416	0.976232889236	4008.56876333	5.95746439084	3.06287737813	-5.05960961613	3.79660004306	1.68448342736	0.594803332002	1.61050828951	6.49489891956	1.32800614737	0.612303620606	1.57208670708
100	15	1.11024233511	1.23095941734	4.98502326365	0.23817142368	8999.06509322	-4.16272112588	4.14315680793	-0.109205127934	4003.11952246	1.50471578424	6.1699859413	6.0088291715	4.27390298822	1.07172373181	0.662563583711	0.814005639764	1.95278530343	0.492808183743	0.780156382558	1.79185249921
50	20	1.11024233511	1.23095941734	4.40143087384	0.461277980128	8981.73232605	-1.54192589984	3.61199779932	-2.55353386565	3993.41703536	2.51706715216	2.99762822568	0.891009034614	7.63161272097	0.553308136166	0.455148881609	0.829582218892	3.78697204335	0.993303230155	0.78821521894	1.81943960967
100	20	1.11024233511	1.23095941734	4.93928463156	0.269767988181	8999.11847123	-1.31733159606	4.56862723932	-1.83462029749	4003.43360367	1.9062018529	4.253939779	2.10466758003	1.49404322447	0.347922979465	0.434147891733	0.632422267907	3.09947236681	0.522500011253	0.833500075339	1.47851613483
50	5	1.23095941734	1.34670323449	4.52479977405	0.154167100903	9003.47984964	-7.06840046412	5.70253608588	3.38555240675	3985.47311346	2.7236900302	3.02772162427	3.92379561286	2.63392715695	2.32083743056	0.841049568001	2.26840814414	3.05143627765	1.33545173615	0.485749332724	2.12335305432
100	5	1.23095941734	1.34670323449	5.10700578639	0.102459567803	9003.14019848	-6.27241600892	5.21525058431	1.29279430411	3991.38883388	2.50925507417	4.84325510931	4.57150785049	2.31032568143	2.78449593518	0.702891723476	1.32573191077	4.37518620689	0.360956923157	0.597133923181	1.86668805518
50	10	1.23095941734	1.34670323449	4.48009192424	0.281767000917	9011.088974	-5.65336956225	3.19815673896	1.23955568362	4020.17514597	2.2739040942	2.99668012568	4.0174581743	4.89176361795	1.97926537698	0.756433741381	1.97766379044	5.64457735198	0.374742613919	0.760055808369	4.30860469905
100	10	1.23095941734	1.34670323449	5.07104013593	0.169671458386	9000.90827516	-1.32877675284	4.17618658545	-0.696085929506	4006.28439396	2.07660114249	4.60520998186	4.89561558655	2.84684741703	0.692925653678	0.593996772273	0.619411824028	2.9825296374	0.402590599267	0.571483098177	1.15918502587
50	15	1.23095941734	1.34670323449	4.48363085964	0.371426872548	9004.09121812	-2.30363411294	3.55623428463	-1.24243203323	4013.36802764	2.09043204801	3.85941577842	7.63703311443	3.36062672001	1.74336700465	0.498562980377	1.40425921293	4.41937308896	0.895600393519	0.633683545433	1.74376770657
100	15	1.23095941734	1.34670323449	5.07774650644	0.21006202156	8993.91811018	-0.366860034512	4.82735042931	-1.97534526904	4012.22401742	1.78180136064	6.72976479006	11.7263223381	2.95790015493	0.743911590779	0.578171882675	0.711135616338	5.99945401527	0.676716676883	1.10836289124	2.56217228335
50	20	1.23095941734	1.34670323449	4.43900351437	0.455221148923	8996.7872542	-2.23012254227	3.44598269754	-1.47817835543	3991.20177334	2.1073859543	3.72320046082	6.90077491647	3.24071382134	0.557004352101	0.515545328932	0.99939460472	4.44714091611	1.47605972368	0.721462330167	2.17918987816
100	20	1.23095941734	1.34670323449	5.01865065206	0.257857919648	8988.71946673	-2.21468871201	4.15037981418	-0.889996869473	3981.24004103	4.99864614381	2.96590775513	-0.183022370953	3.79340651594	0.328848355902	0.423840480936	0.631190930589	4.8482671797	1.08653681474	0.887847653185	1.45574835277
50	5	1.34670323449	1.45945531245	4.54488817862	0.129789973686	8995.7509915	-6.82617181088	5.68442808948	3.57708667957	4013.83335795	2.81060774353	2.9714600493	4.34694923864	3.65081026287	2.14470108918	0.859530421329	2.19327981242	3.07369740302	1.37687759039	0.503656522255	2.09330243243
100	5	1.34670323449	1.45945531245	5.16109062378	0.0671221268978	9012.64499934	-5.65717294889	5.33953798766	0.770984440354	4003.6015165	2.94127960925	3.9810584634	1.28924996796	4.61057292843	1.99211961408	0.578350449469	0.771830902252	4.6173770388	0.569986714258	0.831540054072	1.87195484861
50	10	1.34670323449	1.45945531245	4.54770448503	0.234025898707	8992.78537756	-6.76250506068	4.6403411991	2.60750633251	4002.36280229	2.43443349401	3.79305680943	2.5265020333	2.23291953769	1.57788658273	0.600863235036	1.23970482435	2.72111044237	0.439817975887	0.604217334076	2.91102922414
100	10	1.34670323449	1.45945531245	5.17793903978	0.124078369817	8989.83043673	-0.635763641422	4.1098484949	-1.0742330165	4010.31340601	2.21274593778	8.87760177152	3.00574757147	4.92440615823	2.26583537848	0.728394568396	1.15837769894	6.0869826857	0.490958740046	0.793166349376	1.36716180978
50	15	1.34670323449	1.45945531245	4.49951456626	0.345779118772	8988.5963569	-1.99465888923	3.47926839882	-1.29856347811	4003.65044303	2.57076756258	2.90281611335	1.91869608782	3.61387029428	0.523664168979	0.508600866725	0.79663679516	4.14954943645	1.52909536629	0.541687313052	1.98189375546
100	15	1.34670323449	1.45945531245	5.11453299214	0.185202472023	9006.38893103	-0.791215897226	4.73803894327	-1.54215254912	4004.7627228	2.21297420842	3.8863057727	4.14175366629	2.33571805268	1.00474543777	0.740575574134	0.872765988981	2.94360239562	0.615612228753	1.24742422468	1.50307163608
50	20	1.34670323449	1.45945531245	4.48306916003	0.424164167237	8989.5548178	-5.94299363763	2.9026971035	1.19291291069	4002.16545513	1.93668932089	5.15915592225	20.805879347	3.13201098773	1.1321266173	0.57386273917	1.00923109027	2.79013849721	0.470242549888	1.07566906683	7.41234443858
100	20	1.34670323449	1.45945531245	5.09246784852	0.231719819914	9005.69563713	-8.05701694986	8.39647337763	3.7601047412	4019.72983563	7.59220452605	20.4141602187	-5.61011164173	2.28915903326	2.24167491239	1.07144163202	1.7877384548	7.68958490712	3.20428845599	3.76158714832	2.47432595813
50	5	1.45945531245	1.57079632679	4.54463059591	0.130954950665	9013.08078348	-6.80303807092	5.17918058972	2.5721288376	4002.38303348	2.6746175581	2.90339903274	2.16911835856	3.15695756566	2.11478649297	0.786722502481	1.65340659886	4.70169600781	0.586202866554	0.527014082142	1.3238212096
100	5	1.45945531245	1.57079632679	5.19069772505	0.0677392812325	9010.06855886	-6.83715387481	5.91981675246	1.30146657444	4023.07369626	2.60242707344	3.76498076648	1.95457298881	5.46916989082	2.35911338038	0.720269604685	0.996161744097	7.49699523597	1.56150672215	0.954658102489	2.74470956767
50	10	1.45945531245	1.57079632679	4.52317612372	0.255299787046	9022.32443114	-2.05404044103	3.10229064209	-1.09174023185	3993.02967519	5.59266557264	2.08131873945	-1.55063259217	6.6414866634	2.19940272145	0.684173554266	1.84502651484	4.92188523663	1.3498128681	0.679439777256	2.36703132744
100	10	1.45945531245	1.57079632679	5.16205658199	0.13155149015	9001.78568756	-1.72183374104	5.28954958957	-0.664734251664	3976.13519154	2.0645214206	6.16711551998	11.5132447515	1.88806658111	2.27415629645	0.692891957914	0.982554568511	7.75215096224	0.481835185121	0.818499262613	4.68456900119
50	15	1.45945531245	1.57079632679	4.51319833742	0.343726741	8979.9609144	-1.73037042492	3.83786322825	-1.85121363015	4004.41812633	2.29307212569	3.26270587591	3.34926840024	6.04040626762	0.896259056516	0.562117290269	0.974320695567	3.9489190551	1.60861161709	0.766531995013	2.5786294458
100	15	1.45945531245	1.57079632679	5.14021540897	0.181331391811	9021.34745236	-5.23292424155	4.36063900449	0.519353575912	3999.74547812	1.69454071116	8.03162583206	12.4275681244	6.47704755399	2.73895270247	0.628965122047	1.51864479769	1.92567477825	1.72916521138	2.13307835164	2.96301698586
50	20	1.45945531245	1.57079632679	4.50252699538	0.397105163629	9000.54246471	-6.25555186083	3.07875473191	1.17171714924	3994.88923704	3.72290404706	1.94016922082	0.453327948523	2.6476719322	1.72729538142	0.560637158865	1.46057018551	2.31128626932	1.40210141198	0.874716524764	2.1950572462
100	20	1.45945531245	1.57079632679	5.14156735071	0.197161531623	9017.04662215	-7.00509027565	5.07738713371	1.0008986061	3998.01355021	0.81528489703	5.60254588878	3.56571099383	7.35587132204	2.20615300934	0.764169611139	1.53511895525	2.85469011771	0.557811592997	1.06031511316	1.3828272963
