vrot	vout	theta_lower	theta_upper	std	skw
0	5	0.0	0.47588224966	15.652615675	0.305536398022
0	25	0.0	0.47588224966	11.7925193519	1.39748306308
0	50	0.0	0.47588224966	8.6352275395	0.858334316931
0	100	0.0	0.47588224966	9.57492211117	-0.626760755893
0	200	0.0	0.47588224966	13.808776484	-0.790498873488
0	5	0.47588224966	0.679673818908	15.5138210385	0.366081928186
0	25	0.47588224966	0.679673818908	11.7632155588	1.39558958663
0	50	0.47588224966	0.679673818908	8.54314462248	0.774558677112
0	100	0.47588224966	0.679673818908	9.40282093106	-0.604045743491
0	200	0.47588224966	0.679673818908	13.996916844	-0.834440758778
0	5	0.679673818908	0.841068670568	15.5742437544	0.340788092032
0	25	0.679673818908	0.841068670568	11.747773739	1.39107520093
0	50	0.679673818908	0.841068670568	8.71540055338	0.850854367105
0	100	0.679673818908	0.841068670568	9.36289878216	-0.625348845093
0	200	0.679673818908	0.841068670568	14.0289761674	-0.849335981468
0	5	0.841068670568	0.981765356579	15.5976140874	0.320366613619
0	25	0.841068670568	0.981765356579	11.9275172163	1.39017930839
0	50	0.841068670568	0.981765356579	8.60992523111	0.78264811379
0	100	0.841068670568	0.981765356579	9.35307080056	-0.629358603187
0	200	0.841068670568	0.981765356579	14.0891014807	-0.805687335989
0	5	0.981765356579	1.11024233511	15.5540063041	0.342993043896
0	25	0.981765356579	1.11024233511	11.7513789548	1.37247340684
0	50	0.981765356579	1.11024233511	8.50909914745	0.747124745951
0	100	0.981765356579	1.11024233511	9.40063005294	-0.654060450626
0	200	0.981765356579	1.11024233511	13.8402877787	-0.809446508161
0	5	1.11024233511	1.23095941734	15.5941577486	0.340406676534
0	25	1.11024233511	1.23095941734	11.6846772057	1.41875930666
0	50	1.11024233511	1.23095941734	8.62994127026	0.928840298934
0	100	1.11024233511	1.23095941734	9.46281362857	-0.666903658752
0	200	1.11024233511	1.23095941734	13.9360207828	-0.850557428527
0	5	1.23095941734	1.34670323449	15.6009878963	0.336314208564
0	25	1.23095941734	1.34670323449	11.8307269838	1.43697643364
0	50	1.23095941734	1.34670323449	8.51640016935	0.711037463826
0	100	1.23095941734	1.34670323449	9.40973290937	-0.617647923492
0	200	1.23095941734	1.34670323449	14.0194269589	-0.81994196117
0	5	1.34670323449	1.45945531245	15.6289534588	0.326046136887
0	25	1.34670323449	1.45945531245	11.7600756424	1.40830268149
0	50	1.34670323449	1.45945531245	8.4315127578	0.749111578191
0	100	1.34670323449	1.45945531245	9.53793315798	-0.669940244224
0	200	1.34670323449	1.45945531245	14.0733881718	-0.83519764367
0	5	1.45945531245	1.57079632679	15.6234053243	0.325522297422
0	25	1.45945531245	1.57079632679	11.9768193015	1.40866910702
0	50	1.45945531245	1.57079632679	8.6472969549	0.799860753549
0	100	1.45945531245	1.57079632679	9.51982067212	-0.590437139666
0	200	1.45945531245	1.57079632679	13.7483908092	-0.802764908988
