vrot	vout	theta_lower	theta_upper	std	skw
0	5	0.0	0.47588224966	4.33689555948	0.161060594793
0	25	0.0	0.47588224966	4.2955442974	0.578549782339
0	50	0.0	0.47588224966	4.49649327959	0.513793487328
0	100	0.0	0.47588224966	5.43339292389	-0.177527730416
0	200	0.0	0.47588224966	7.99905934145	-0.911679393751
0	5	0.47588224966	0.679673818908	4.31437169154	0.154524069237
0	25	0.47588224966	0.679673818908	4.21704319514	0.632584322236
0	50	0.47588224966	0.679673818908	4.47043066125	0.525200895232
0	100	0.47588224966	0.679673818908	5.43780147883	-0.167486126532
0	200	0.47588224966	0.679673818908	7.8843901917	-1.02678933388
0	5	0.679673818908	0.841068670568	4.31922957056	0.163116199336
0	25	0.679673818908	0.841068670568	4.23308648104	0.647024283615
0	50	0.679673818908	0.841068670568	4.40203072351	0.56736279544
0	100	0.679673818908	0.841068670568	5.42160684076	-0.182414365992
0	200	0.679673818908	0.841068670568	7.80130219567	-0.917911252984
0	5	0.841068670568	0.981765356579	4.32246182406	0.173886834225
0	25	0.841068670568	0.981765356579	4.2693607689	0.61125315172
0	50	0.841068670568	0.981765356579	4.43837461967	0.527945785931
0	100	0.841068670568	0.981765356579	5.445802977	-0.149761001657
0	200	0.841068670568	0.981765356579	7.86285393297	-0.912458044863
0	5	0.981765356579	1.11024233511	4.31482916606	0.14366870746
0	25	0.981765356579	1.11024233511	4.27676153429	0.580020502082
0	50	0.981765356579	1.11024233511	4.47611028619	0.523918608129
0	100	0.981765356579	1.11024233511	5.43646127223	-0.133412041458
0	200	0.981765356579	1.11024233511	7.97970197553	-0.940036622066
0	5	1.11024233511	1.23095941734	4.29739932085	0.15043150239
0	25	1.11024233511	1.23095941734	4.21850074178	0.614069121635
0	50	1.11024233511	1.23095941734	4.42295655331	0.534354983781
0	100	1.11024233511	1.23095941734	5.37195234805	-0.0966865472918
0	200	1.11024233511	1.23095941734	7.87614831	-0.953840922259
0	5	1.23095941734	1.34670323449	4.31763269227	0.177332607429
0	25	1.23095941734	1.34670323449	4.26445366236	0.587028361036
0	50	1.23095941734	1.34670323449	4.48826599476	0.518504598788
0	100	1.23095941734	1.34670323449	5.44586823281	-0.194267693659
0	200	1.23095941734	1.34670323449	7.91511195324	-0.988929081146
0	5	1.34670323449	1.45945531245	4.3263213797	0.164969044278
0	25	1.34670323449	1.45945531245	4.28051230794	0.584415228799
0	50	1.34670323449	1.45945531245	4.4574605613	0.536643512727
0	100	1.34670323449	1.45945531245	5.33126395716	-0.143195117864
0	200	1.34670323449	1.45945531245	7.86757816159	-0.962531254805
0	5	1.45945531245	1.57079632679	4.29794764989	0.165273308947
0	25	1.45945531245	1.57079632679	4.25834099898	0.577550710921
0	50	1.45945531245	1.57079632679	4.48731200054	0.522820030459
0	100	1.45945531245	1.57079632679	5.45274492099	-0.183642617584
0	200	1.45945531245	1.57079632679	7.86178897645	-0.926746019197
