vrot	vout	theta_lower	theta_upper	std	skw	amplitude_neg	center_neg	sigma_neg	gamma_neg	amplitude_pos	center_pos	sigma_pos	gamma_pos	amplitude_neg_std	center_neg_std	sigma_neg_std	gamma_neg_std	amplitude_pos_std	center_pos_std	sigma_pos_std	gamma_pos_std
0	5	0.0	0.47588224966	4.33689555948	0.161060594793	8991.78708801	-6.41128286184	4.34264428993	4.47758438768	4002.9893564	3.95919770374	1.39545386759	0.324104815472	2.87097034991	1.75257934394	0.674953846095	2.1857113426	3.50286386868	0.924911379601	0.42020159093	2.32721486192
0	25	0.0	0.47588224966	4.2955442974	0.578549782339	8993.10467894	-3.04279688545	2.38929968856	-1.04372455101	4005.13610936	2.24727704684	3.39482988081	7.50455181251	3.35248022787	0.798770783111	0.480187305895	1.21392882879	2.66453002364	1.699388703	0.698121892706	2.97788442682
0	50	0.0	0.47588224966	4.49649327959	0.513793487328	9002.10724329	-2.45616379399	4.21599124486	-3.7405024897	3996.79910286	8.97914781673	6.96015330045	-0.174722126678	1.65689509287	0.194784815341	0.29787515453	0.968608717295	1.98701583062	1.80956813527	1.1168914595	3.11495757336
0	100	0.0	0.47588224966	5.43339292389	-0.177527730416	8993.68835671	-2.41693530239	6.1503038952	-4.76516951448	3971.52387936	0.84322237343	17.2253370959	0.0257529860963	3.90569347044	0.194805902777	0.328843687586	0.86830183313	9.97168094999	2.72192035809	3.14493537574	0.592556776009
0	200	0.0	0.47588224966	7.99905934145	-0.911679393751	8990.87767327	-2.43247866848	13.5214987704	-25.8391962648	3984.69932798	-7.9554462814	8.62655264927	4.5336080837	3.09376487313	0.24377362011	1.24792184511	4.36360128606	4.59870819803	3.6703649233	1.44851446569	2.00984245894
0	5	0.47588224966	0.679673818908	4.31437169154	0.154524069237	8995.19660685	-6.78560765168	4.41745861409	3.37829058061	4002.44229053	2.87186489049	1.96027024656	6.50830477154	2.76922872138	1.47996512956	0.698537429176	2.14866425686	3.13748434445	0.269019667814	0.339256932675	2.47656612132
0	25	0.47588224966	0.679673818908	4.21704319514	0.632584322236	9020.91937828	-2.95874821199	2.56081688096	-1.63286321521	4017.09234284	6.80017681073	3.7069000474	-1.71557838537	6.66676345545	0.224541566701	0.302874658033	0.949964971062	5.30178297687	1.52758314555	1.01012257685	2.38620525986
0	50	0.47588224966	0.679673818908	4.47043066125	0.525200895232	8983.54233444	-2.79906116568	4.19790799591	-4.92433510526	4010.45460987	-2.60360976969	11.5046084627	8.06506381694	5.17901928189	0.178634493629	0.359934240168	1.8410992675	4.23326588955	1.8149077436	2.14965864658	2.18915544323
0	100	0.47588224966	0.679673818908	5.43780147883	-0.167486126532	9008.20216692	-2.47865536227	6.01434131557	-3.79663476011	4009.40380416	9.8356399342	19.725343012	-0.03030830109	3.1888016548	0.209152489687	0.365923520493	0.90873217823	4.53464422173	3.17297922637	3.95809336417	0.531780693737
0	200	0.47588224966	0.679673818908	7.8843901917	-1.02678933388	8994.04014319	-2.06684951524	8.53033200437	-5.35065592035	3989.1014342	-8.90821195789	34.3555152897	0.310342266537	3.49565216236	0.240176105346	0.626720773057	1.04083418399	2.90586852699	4.9230921327	7.46555429335	0.457535589245
0	5	0.679673818908	0.841068670568	4.31922957056	0.163116199336	8996.10017172	-5.93327441161	3.23631541034	2.87743532257	3992.1521836	3.51287641586	1.44718891003	0.841249425258	2.55693886495	1.51813305759	0.953978443132	2.81531732156	4.25919989089	1.0191451341	0.412742404825	2.40755219986
0	25	0.679673818908	0.841068670568	4.23308648104	0.647024283615	9003.54133583	-2.78484196074	3.00503677603	-1.89716812801	4005.7646111	5.99689254469	4.35912088917	-5.97097944198	3.49434605379	0.800018354644	0.504042164023	1.30779657045	4.98951670848	1.40796261826	0.706740362612	2.26271910258
0	50	0.679673818908	0.841068670568	4.40203072351	0.56736279544	9010.16270584	-2.65077141907	4.39748657038	-4.57685322059	3996.61685696	-2.45880858693	11.6729074158	4.36897719124	5.92430643454	0.172681111957	0.273409149269	0.721742482691	2.29907859078	1.35051482229	3.43509229408	1.44292097558
0	100	0.679673818908	0.841068670568	5.42160684076	-0.182414365992	8983.02560683	-2.38892271375	6.54260720514	-7.03499031907	4005.30373021	-4.50558829089	26.4732520244	12.9932881317	6.56985209133	0.156334173333	0.347081703407	1.88466782227	2.12575355321	1.80370809362	5.70687601067	5.54490449313
0	200	0.679673818908	0.841068670568	7.80130219567	-0.917911252984	8998.7554707	-2.56682611593	13.9967074669	-15.2902105678	4009.41565158	-9.28145323037	8.20159944813	2.62121041345	2.94397845556	0.420176732183	1.36923850005	4.02814283334	7.67316155857	3.42836076824	1.62860614039	1.9613477293
