vrot	vout	theta_lower	theta_upper	std	skw	amplitude_neg	center_neg	sigma_neg	gamma_neg	amplitude_pos	center_pos	sigma_pos	gamma_pos	amplitude_neg_std	center_neg_std	sigma_neg_std	gamma_neg_std	amplitude_pos_std	center_pos_std	sigma_pos_std	gamma_pos_std
100	15	0.679673818908	0.841068670568	14.251115897	0.896484328778	9013.79091675	-16.7411208975	7.25350335322	-0.0949350374629	3983.33398483	6.11520373805	19.9937655384	15.9741411984	4.32589639925	2.73731699793	0.9468995843	0.703084587904	5.67127384889	1.29974754625	3.42054152361	5.84029295013
50	20	0.679673818908	0.841068670568	12.972806541	1.17687253865	8983.70028254	-14.0938428755	7.63222830597	-0.958685987075	3987.18681819	15.8584176001	29.735386056	0.457245805511	3.10518223967	3.76383757038	1.06461265549	1.22146001329	4.26486275872	2.667486255	5.66216518634	0.762593278133
100	20	0.679673818908	0.841068670568	13.1385218846	1.13006469892	8989.03311628	-12.9583657741	9.13132801226	-1.44270195181	4005.27856956	24.220378667	25.4499559998	-3.49290652014	4.12946778287	4.33852997341	1.33615177421	1.21097837594	1.63585168301	4.48507713959	3.45882989423	2.49119245867
50	5	0.841068670568	0.981765356579	15.6580371637	0.318545183762	9001.62143073	-20.5200254892	9.15121757619	1.16164287222	4002.58395594	10.8194034932	6.41087656598	1.44575287232	2.75446078775	5.29974950868	1.54889963852	1.76213670807	3.57644754354	1.55439934011	1.05311467329	0.823029195916
100	5	0.841068670568	0.981765356579	15.8510244732	0.306894782302	9012.63509222	-23.1984716563	13.0123253019	2.81599691824	4005.37047592	17.68621842	6.5968216635	-0.646373420475	6.11613821439	4.93933249114	1.72093216334	1.36256070248	3.26755668249	3.55817066356	1.21635057318	1.28077975013
50	10	0.841068670568	0.981765356579	15.0787816328	0.638574116497	8989.79010414	-22.903465585	10.0526841808	1.8063516537	4007.67201835	9.65262830701	8.06429085978	1.95916295865	3.36116810012	3.5723009537	0.960021179648	0.931637909155	3.7627670793	1.26808548512	1.02813812143	0.596255791144
100	10	0.841068670568	0.981765356579	15.2974624691	0.616524792348	8971.38427803	-24.0042805139	10.5067120327	2.48219503684	4009.35838799	10.0617996057	7.35365683149	1.12669555816	9.9787557404	4.08115240469	1.2356702487	1.00548244055	3.0283664493	1.61412179664	1.52132186807	1.18982345204
50	15	0.841068670568	0.981765356579	13.9285958061	0.9509639628	8986.14420111	-22.5763350889	8.91447323561	1.73808711275	4012.7269933	5.95508417064	21.6785991638	10.5944023569	5.32655471286	3.89097178378	1.07564412659	1.0786146261	3.71385338427	1.13934111556	3.37818758601	2.01927249292
100	15	0.841068670568	0.981765356579	14.1425764758	0.907664674712	8995.88202018	-19.6423750838	7.29446582825	0.505643319193	3993.62468118	7.69011815586	15.5565503828	3.43514456674	3.93688267622	3.30588305786	0.845647896874	0.822205495204	4.00295126124	1.43035079369	3.73503298667	2.13601050854
50	20	0.841068670568	0.981765356579	12.8675872137	1.1927088209	9005.14556928	-18.8183623524	6.21999210518	0.122473402316	4000.73648808	16.3912284729	27.3541175578	0.829423715886	3.19202151368	2.82085607945	1.11633739955	0.719976000659	3.9131909272	3.93861874862	5.67419292811	0.577735173765
100	20	0.841068670568	0.981765356579	13.0886490296	1.13055461217	8994.33440557	-17.1245147561	6.70885712902	-0.419312145882	3998.49756635	18.6420735579	21.3544332065	-0.107337634063	3.7935796558	1.77609675335	1.13166326063	0.732135725557	2.8682879577	3.95722337218	3.51713018458	0.449368004121
50	5	0.981765356579	1.11024233511	15.6208814326	0.342253192341	8992.83458977	-10.1907862346	9.63935123724	-1.47253716076	4000.09716116	11.9779589637	5.89188715973	0.739184779061	3.42878870701	1.69498368109	1.13184736944	0.559224143311	4.42224760992	1.63576937033	0.92062292291	0.80030964751
100	5	0.981765356579	1.11024233511	15.8328310043	0.330714042127	8995.84687969	-22.8215771837	12.2490664659	2.33783510669	3983.56837888	11.6995565548	5.98689146097	0.834562727115	3.17785414702	5.033444595	1.56320872161	1.19760335757	7.09786056661	2.27902666722	1.80488016113	1.53755902562
50	10	0.981765356579	1.11024233511	14.9591848097	0.669806554999	8989.37653463	-20.9507734013	8.4105118389	1.13314520555	4004.00914604	8.77409179506	8.8505360958	3.41145574831	3.07427030913	3.87492196708	1.12765258686	1.07196953443	4.07208193636	1.33020186972	1.2181766266	0.859348445543
100	10	0.981765356579	1.11024233511	15.176366542	0.643723029746	9004.76036679	-12.513826504	8.46320059053	-0.818784828201	3990.98350317	14.7355893553	6.28515950712	-0.264907319074	2.51276043996	3.00336491844	1.26920913304	0.905154764686	2.87447242721	2.87151899176	1.92022048857	0.915905945864
50	15	0.981765356579	1.11024233511	14.1402737366	0.917755100885	9014.51980045	-21.2518485196	7.37533113183	0.877183871857	4002.04952503	4.31841704746	19.5762961576	12.5964409408	5.20106248276	4.1765738273	1.20275466824	1.09408320132	2.17119371497	1.09269911023	3.21883489438	4.49344322053
100	15	0.981765356579	1.11024233511	14.4050643709	0.870114610593	9005.55254848	-19.7675660647	7.28837302384	0.305666603	3994.9071406	4.90786610074	28.2770392275	10.2046280841	3.08925607932	4.16618280359	1.03519971841	0.989698208795	2.2779454288	1.35858620943	5.67559318465	5.269095794
50	20	0.981765356579	1.11024233511	12.9273290952	1.20379632613	9002.70659482	-21.497495603	7.69000593384	1.18446049993	3998.68376945	14.6232063948	24.4149937222	0.398460649091	1.9779862423	4.19727115366	1.14527462097	1.13146415263	3.13252357641	3.09006021489	3.24001875136	0.525229024202
100	20	0.981765356579	1.11024233511	13.1976861785	1.13243234816	8997.8569015	-21.1692244174	7.23815060329	0.511888749713	3982.91040125	3.3986643518	36.7621754666	4.04481388851	2.54569631011	4.3313123623	1.33895278795	1.231199551	6.02839642396	2.76234625017	6.34715250297	2.5148156519
50	5	1.11024233511	1.23095941734	15.7229698622	0.33123064503	9002.95327791	-21.9345853432	10.5297543708	1.49733025359	3995.00909272	14.2914562722	4.50369166481	0.00854602729879	2.94761928011	5.08693776928	1.14455599147	1.53999642	2.101768609	3.50320042601	1.17598129668	1.18930239558
100	5	1.11024233511	1.23095941734	16.012697407	0.313190623465	9018.00912912	-16.0747732107	7.82036833084	-0.0299162492793	4004.61884618	18.6212056994	6.24315757952	-0.66961128777	4.7987054125	2.54372197419	1.22808222334	0.977275665257	3.27213856195	2.68623381548	1.05906440664	0.731902686811
50	10	1.11024233511	1.23095941734	14.9908053969	0.646326510282	8978.34768856	-22.4317985733	9.57865466711	1.70221921471	3996.28211526	7.33092983328	9.84470968306	3.31326532169	8.44876330862	4.54494661026	1.09360215668	1.24123242011	2.77541197238	2.7344808636	2.20869043413	1.45808052084
100	10	1.11024233511	1.23095941734	15.2692183354	0.617098486665	9000.63270744	-10.0428502155	10.7083852014	-1.97701385376	3986.72163738	10.7962443746	8.059002613	0.826552866149	1.97074903494	1.15736224548	0.812292767553	0.497609409813	6.04225954658	1.84817014395	1.75780093819	0.938039427718
50	15	1.11024233511	1.23095941734	13.9389642636	0.953104064039	9005.36962056	-17.4924006835	6.38157527953	0.0506815633851	4003.01626421	7.8598060221	20.7698496205	9.04418784225	3.79133543718	3.91709662973	1.12688418933	0.987521276689	2.9488995059	1.48378166289	3.99144496735	3.18956674979
100	15	1.11024233511	1.23095941734	14.2208583613	0.897671175181	8970.27894172	-13.121796828	8.7912783198	-0.775885218619	3982.84769187	19.1636096371	11.6797329584	-0.819175542668	8.34745612326	2.08391572783	1.01193879689	0.77571576017	6.17266299207	3.79002300962	2.75698390027	1.25707154061
50	20	1.11024233511	1.23095941734	12.98596037	1.17905567451	9012.60906305	-15.8225016554	6.60240828004	-0.521145621835	3997.44444931	3.15817096294	34.3266067999	11.6775954218	5.49129083834	1.88552854801	1.08216588829	0.623676068538	2.61419655667	1.76188426473	6.64396125424	2.95912901
100	20	1.11024233511	1.23095941734	13.2874994472	1.10234543218	9013.43760796	-18.2941448933	6.60169349573	0.0644485072365	4029.6592905	3.28075875402	43.2807035737	23.0853657404	3.44753081667	2.69091619237	1.18877779077	0.764691469033	8.75805473413	2.14085887717	9.31585966252	7.4874670215
50	5	1.23095941734	1.34670323449	15.7081817901	0.328502469373	9007.44804693	-9.90939972032	9.67449372489	-1.46522005128	3997.0079228	17.0172337347	5.26956046394	-0.685639737215	4.38359998949	2.23300463818	1.53347529774	0.921261145555	2.29417272801	3.43800320964	0.981740493785	1.20575687134
100	5	1.23095941734	1.34670323449	16.0150741089	0.311687117296	8994.67649468	-11.9932954268	8.20736992585	-0.599832221784	4004.90460511	9.20543978096	7.37327749793	0.994757524714	2.8762407975	2.58436898749	1.23390745336	0.60813483071	2.40981134426	2.79884111331	2.0647841176	2.44048494589
50	10	1.23095941734	1.34670323449	14.896060115	0.672860820119	9014.97520803	-12.011486058	8.28328008645	-1.07518151935	3995.45914032	8.72689113269	9.49045072061	2.06109454845	5.95750082736	2.20413389183	1.20846056731	0.650742419905	3.21178517211	2.61151499247	1.07774302847	0.713228516387
100	10	1.23095941734	1.34670323449	15.2064017444	0.632001463361	9022.60617173	-15.8598555678	7.39371211741	-0.287954764753	3986.31530216	15.4338510026	7.96955454772	-0.298031729944	7.1309902905	1.81499560222	1.02117659225	0.487176513819	4.96187184137	1.73647408515	1.46117275163	0.975520341845
50	15	1.23095941734	1.34670323449	13.9451424629	0.957858816061	9003.06065708	-16.0662546129	6.27784148216	-0.212563768501	3988.93896088	3.43188280635	26.6594667373	8.94672193908	2.98459767836	2.05213422685	1.0291089261	0.687690894107	3.23358018181	1.49038134692	4.76710917101	2.0837456045
100	15	1.23095941734	1.34670323449	14.2423900038	0.900171573387	9004.21454332	-11.8992598992	9.81197588014	-1.77996867849	3992.69448636	20.2553916893	12.524189743	-1.21979674515	2.88585152164	1.5275975159	1.04297232191	0.575602288323	3.13327798945	4.60404720391	1.53346734804	1.02787982521
50	20	1.23095941734	1.34670323449	13.0504234166	1.17755054054	8992.50368303	-15.1158569731	6.86300296413	-0.667978730145	4010.97352135	2.23715516662	41.5830218077	10.9428988729	4.45398967297	3.70492568399	1.31815925083	1.01634629939	4.91965467922	1.48170269233	9.73502454271	3.82941739015
100	20	1.23095941734	1.34670323449	13.3742842112	1.0986843474	8979.16272052	-19.1800838845	6.43509321637	0.121005815967	4006.53406115	-4.60044415928	37.3465444789	3.8557383163	6.19185726876	4.11235239849	1.28924767186	1.09267056581	4.43010388212	2.85877995134	6.64586322459	2.18604891169
50	5	1.34670323449	1.45945531245	15.6959174289	0.323888730649	8982.61252951	-10.7057852737	10.5824308745	-1.81362210714	4003.32791067	18.0641104315	6.17961207557	-1.03804705709	5.93575217249	1.28453426156	1.03982285087	0.505181549471	4.18118844184	2.99821126905	0.929530182619	1.02773464121
100	5	1.34670323449	1.45945531245	15.9545481441	0.312480068909	8969.82269154	-9.84219051192	9.8962166987	-1.1454259435	4003.71846806	9.64337165755	8.65288808291	1.62865582938	8.64028633998	2.58613589682	1.33011379941	0.679443961951	2.95901300734	2.35800728019	1.42439906634	0.827783372027
50	10	1.34670323449	1.45945531245	15.1279515032	0.62366091193	8997.25828798	-19.2571702714	6.50814665175	0.39968116415	3996.18829367	7.55982968029	9.41403144467	4.0242404268	2.71670697888	2.94460945398	1.09624830781	0.781543201873	4.27521666608	2.2501788634	1.54006902057	1.25670780359
100	10	1.34670323449	1.45945531245	15.4504273939	0.589711048698	8989.52933525	-20.2199875579	9.72321471912	0.768020838697	4006.23207039	7.72912774006	13.7471690052	3.37081437235	3.05133345001	3.26633208498	1.25188924543	0.91956066659	2.7234701847	2.75496252925	1.94201538397	0.98811321318
50	15	1.34670323449	1.45945531245	14.1232731366	0.934825361374	9004.1113323	-19.4509183856	6.16955057803	0.385602535296	4002.02662807	4.63712507532	24.0439037147	7.87278239309	2.1955630065	2.68738878275	1.24246965401	0.835651093013	5.64592230841	1.16360402587	3.71444446873	2.27927642366
100	15	1.34670323449	1.45945531245	14.4350355709	0.874578763509	9000.76379089	-11.9456572557	9.18429777263	-1.49867283226	3973.04154243	10.4175107127	8.74335664271	0.388345587313	2.31950704445	1.45723135318	0.955687163915	0.562373331182	6.19136578892	3.65329562699	1.56337420085	0.692438908802
50	20	1.34670323449	1.45945531245	13.0701301339	1.16311878267	8993.52335392	-15.0530859648	7.37540955535	-0.895156811711	4016.59896844	16.2837890152	23.1969622661	0.767103175296	3.78582099555	1.95758539621	1.02992505105	0.512943339126	4.97700766225	3.01762792799	5.29355560358	0.482047127222
100	20	1.34670323449	1.45945531245	13.4051117534	1.07476126099	8998.42515826	-23.0010676581	8.35132117435	0.900352320874	4014.07257545	6.39567744231	20.733813888	0.870486265205	2.84984636021	4.47770996664	1.31001633759	1.15346087766	3.2940672861	4.58619853619	4.66514426882	0.55211780984
50	5	1.45945531245	1.57079632679	15.6900412873	0.319427593083	9020.96629343	-10.664215037	10.0687986801	-1.43472966124	3989.51508033	17.9859273221	6.35607930304	-0.696734830943	5.66802382601	3.0318747383	1.26669361474	0.918681306528	5.01644613301	2.34830331593	1.00519603738	0.840711295156
100	5	1.45945531245	1.57079632679	15.9578042577	0.298903450298	8996.23526334	-11.3138003456	9.57468655155	-0.605639403773	4004.8879028	12.8506926935	4.95849103023	0.0168594443574	2.47913903691	2.93138925152	1.28701083423	0.872974730877	3.06869039713	3.9334200775	1.49566271571	1.58556276524
50	10	1.45945531245	1.57079632679	15.0919474328	0.619906222966	8992.04980486	-18.1236765803	6.93367291032	0.201622836256	4006.66297541	7.65048583051	7.88760349719	1.74110571147	2.92355701973	2.67935143063	0.820043597396	0.576583629302	2.28721078903	1.59129569431	1.25176864241	0.800351594878
100	10	1.45945531245	1.57079632679	15.3994396942	0.585230998009	9005.02538527	-10.5841833204	9.86507588031	-1.43453927478	3983.63867316	8.17218998855	7.5514876124	1.25441997465	2.12431073154	1.71822851077	0.981948960522	0.527041286589	4.15509767649	1.46749792767	1.53650661752	0.763642754777
50	15	1.45945531245	1.57079632679	14.0748462692	0.916147915456	9000.2665501	-18.1661724094	6.33143036625	0.235971133489	3988.60567653	5.60521000143	11.824237785	3.3993351382	3.45942637905	3.79118468743	1.3241678834	1.38613610421	5.65993084713	1.25453619338	2.3384109466	1.62007980547
100	15	1.45945531245	1.57079632679	14.3892932852	0.851276525719	9007.01639663	-12.3710317241	9.44390819711	-1.002391038	3987.36800813	5.38366506841	14.2457308505	1.26271155736	4.40045878412	1.80176614347	1.06042205494	0.576692110319	6.17183144604	1.3619453067	3.10309873625	1.32813887931
50	20	1.45945531245	1.57079632679	12.9904506065	1.17024759632	9010.02879886	-21.4439219232	6.64996992666	0.593970223705	3986.85830238	18.5609249689	17.8902017006	-0.703113122489	3.80628325771	3.18705205826	1.24952857738	1.06226349311	2.28597218612	5.59011877206	3.58453866997	0.669622857679
100	20	1.45945531245	1.57079632679	13.35669582	1.07809748324	9005.68127511	-17.2312373538	7.06892324589	-0.286276712195	4029.82956448	1.4714368102	26.0800820896	4.74778664918	6.74104284639	1.98006917975	1.05522564611	0.597189768874	8.97749451784	5.29360558575	4.12089652418	1.48377662811
