vrot	vout	theta_lower	theta_upper	std	skw	amplitude_neg	center_neg	sigma_neg	gamma_neg	amplitude_pos	center_pos	sigma_pos	gamma_pos	amplitude_neg_std	center_neg_std	sigma_neg_std	gamma_neg_std	amplitude_pos_std	center_pos_std	sigma_pos_std	gamma_pos_std
0	5	0.0	0.47588224966	7.59605148398	0.300241321048	9009.73688547	-8.62597582742	3.43415503941	0.511774480921	4002.26621636	9.33595505269	3.25013073113	-3.35388210594	4.96029878521	1.68174413828	0.892668353125	1.21467145418	4.48874868797	1.67385202771	0.570900608237	1.66663676852
0	25	0.0	0.47588224966	6.23780424776	1.12014141985	8998.17731941	-6.22385929041	3.99805700746	-1.24822672281	4000.69342418	5.42984771162	26.3611396036	3.35291984711	2.47487686346	0.945817699378	0.584652757692	0.790552750713	2.6204904921	3.08750196728	4.06338078534	1.24125223474
0	50	0.0	0.47588224966	5.20587713893	0.575963166547	8994.68391352	-6.79313227271	5.458024643	-2.08694699531	3989.64320682	1.61395156113	33.4238726034	-1.80946406365	2.12065338771	0.423291522879	0.48429961349	0.783595646556	4.22015417582	3.75838099412	7.2342430085	2.19233970475
0	100	0.0	0.47588224966	6.23587957952	-0.585931035943	9020.53770938	-8.16599064304	8.18274560569	-2.55681936156	4013.56965585	-8.66320050891	27.2353704087	-0.333473642201	5.57066527724	0.46787688744	0.507737614007	0.783935450496	4.94774520679	2.16286585747	4.58266635254	1.87115898949
0	200	0.0	0.47588224966	9.82029491677	-0.99864157574	8988.32117524	-8.07157859979	12.7512847361	-4.33448129156	3997.75290451	25.5819654209	18.1614731243	16.6012903562	4.26543364915	0.514341048676	0.730096025613	0.589972516865	3.52467724673	5.21558882194	4.91327132562	5.0187503929
0	5	0.47588224966	0.679673818908	7.54819874303	0.301744916993	9006.92087935	-5.5691431142	3.8399370925	-0.469109145409	4005.79854572	5.05023749197	2.9948976218	1.8246901974	4.26665567651	1.5907252172	0.721575865685	1.11623699903	3.25329343226	1.51088281324	0.539141724545	1.38847171121
0	25	0.47588224966	0.679673818908	6.14096384941	1.14635072488	9022.22099666	-6.27144131459	4.00132799843	-1.30088877936	4002.81560528	-0.338544672814	19.0446784866	3.73295685688	5.40916735078	0.647911041902	0.52387886464	0.624445107588	3.25576350881	3.0357557824	5.68204250106	1.56392694548
0	50	0.47588224966	0.679673818908	5.17095277595	0.594213845673	8990.40530715	-7.14459327744	5.25989013365	-2.51408941772	3994.12721607	7.02695043323	26.0135473072	-1.42145157432	4.77330628595	0.497883374075	0.489642808252	0.65981726464	4.04166146887	2.46540376052	6.29563718574	1.70626858318
0	100	0.47588224966	0.679673818908	6.21400113555	-0.638660923951	9005.85877504	-5.33907616009	14.1384951702	-5.75655071633	3980.82802775	-9.29429772993	6.16670588926	-2.79588673266	2.27362491323	1.07002268673	1.40280967851	1.30404449773	7.96183698877	2.32788899783	1.29321001991	1.62430924121
0	200	0.47588224966	0.679673818908	9.99941746644	-0.963530354689	8999.00228278	-7.53729689559	13.9237148324	-7.85781169291	4003.50629813	15.3464447531	4.34545405833	13.412717806	2.36569967966	0.610074856765	0.769417353482	0.676739205117	1.75761486259	3.65460875652	3.18299034831	4.26126450434
0	5	0.679673818908	0.841068670568	7.58566421953	0.297301805707	8996.77534967	-4.78627844988	4.25003516133	-0.94244334552	4006.34250292	6.6200539799	2.52197398059	0.0565867076587	2.76124064397	0.574954799403	0.648576917221	0.90818565888	4.52175520943	1.61577587856	0.549272830746	1.62233063118
0	25	0.679673818908	0.841068670568	6.15132634641	1.16867262749	8985.20093537	-7.41610902469	3.54763793055	-0.544391612542	3995.32958845	1.61432741768	19.0382519408	0.948599106869	4.31375218222	0.744487511227	0.593059637155	0.786164761506	4.10638647131	2.88000206899	3.65157549779	0.782310748403
0	50	0.679673818908	0.841068670568	5.19549903379	0.585292516711	8992.67645693	-7.62334111806	4.75342195486	-1.21766852279	3992.44166126	-1.24329915815	44.4641126338	-3.9122588492	2.63322478793	0.446369226172	0.578855985281	0.805786892454	4.05980774355	2.80332752897	10.640610464	1.21057531927
0	100	0.679673818908	0.841068670568	6.32619333282	-0.697135031805	8990.06379353	-8.08258352173	7.76061754017	-2.31594729056	3994.69706669	-5.6268683031	24.1899127893	-2.69077566002	5.15532422273	0.519780537163	0.413117748685	0.606165900914	4.12393967113	3.27007377915	3.37267345624	0.933961133644
0	200	0.679673818908	0.841068670568	9.78669914215	-0.931638493244	9002.34788445	-8.06708006832	13.0327003939	-5.02998158419	3987.19857193	29.7602739782	-7.14725946346	5.21544154737	1.67799985315	0.673405901136	0.683309210375	0.471268819329	4.14903215493	5.94017405545	6.05524928537	4.39326970478
0	5	0.841068670568	0.981765356579	7.59847108014	0.283131441966	9033.58120195	-6.63112158829	4.45911775933	-0.407517791883	4017.65631143	9.7952242549	3.55030892378	-6.05531339496	10.8842128167	2.10885860048	0.742891183044	1.30307623203	3.4001704219	1.87336252477	0.672194672716	2.66198493295
0	25	0.841068670568	0.981765356579	6.14717793824	1.16396038455	9007.14793699	-6.68240230971	4.4956718612	-1.02825892989	4001.6730009	5.32300157058	22.512626897	1.14180623036	5.24536645415	0.639679688028	0.525165902023	0.625339102019	2.929338065	2.25198414869	3.7105732454	0.715562473261
0	50	0.841068670568	0.981765356579	5.1975848628	0.571185070697	9006.03580446	-6.50307797287	6.06850530152	-3.1268613065	3993.9609967	-8.71308431152	23.6719462971	0.0568592830759	3.94680818777	0.421173859296	0.567661439622	0.910847549106	3.21761119409	4.39176819347	6.33872866217	0.843260679353
0	100	0.841068670568	0.981765356579	6.18825895054	-0.710240022603	8992.04125747	-7.9100711878	8.11084971126	-3.12952664962	3994.57816277	-2.94624971429	32.3690637148	-10.0266492828	3.47416956257	0.451325628596	0.639258559803	0.633463484958	3.1949987107	1.61062618378	7.08117719004	3.73902690468
0	200	0.841068670568	0.981765356579	9.79001890078	-0.958420553495	8988.44627288	-8.11830301064	13.3077731812	-4.75980429738	4003.00401993	9.52950616542	28.2862822113	35.8897136358	3.81279007903	0.486746922204	0.836579789369	0.517398606164	2.36534681299	2.36418209527	9.32959954996	8.4600883783
0	5	0.981765356579	1.11024233511	7.59702163059	0.265111454016	8971.55276868	-4.29495964915	4.8607393348	-1.95936424538	4007.91961864	4.54927816554	3.69670752969	3.77825247076	9.42235077548	0.654492951643	0.660482727467	0.824673772121	2.59131800242	1.45587762522	0.586411801799	1.4719077332
